FMTM,WSF2,WSF5,SNOW,PRCP,WT08,DATE,WDF2,AWND,WDF5,PGTM,WT01,TMAX,WESD,WT13,TMIN,WT16,WT14,WT18,WT22,WT04,WT06,WT09,WT15,WT17,WT02,WT19,WT03,WT05,WT11,TSUN,WT21,WV20,RHMX,ASLP,RHAV,ASTP,RHMN,AWBT,ADPT,WT07
 2350,   67,   76,    0,    0,,2002-03-19,  120,   33,   70, 1614,,8.3,    0,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
 1058,   80,  103,    3,   81,,2002-03-18,   70,   52,   70, 1057,    1,4.4,    0,    1,0.6,    1,,    1,,    1,,,,,,,,,,,,,,,,,,,,
 0003,  107,  125,    0,    5,,2002-03-17,   20,   54,   20, 0002,,4.4,    0,,-1.1,    1,,    1,,,,,,,,,,,,,,,,,,,,,,
 2331,  125,  148,    0,    3,    1,2002-03-16,   30,   45,   20, 2340,    1,16.1,    0,    1,2.8,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1329,   72,   89,    0,    0,    1,2002-03-15,  180,   36,  190, 0820,    1,12.8,    0,    1,8.3,,,,,,,,,,,,,,,,,,,,,,,,,
 1726,   72,   80,    0,    0,,2002-03-14,  170,   29,  190, 1751,    1,18.9,    0,    1,6.1,,,,,,,,,,,,,,,,,,,,,,,,,
 1312,   89,  112,    0,   69,,2002-03-13,   60,   48,   60, 1426,    1,8.3,    0,    1,4.4,    1,    1,,,,,,,,,,,,,,,,,,,,,,,
 1654,   58,   72,    0,    0,,2002-03-12,   60,   36,   60, 1659,,10.6,    0,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
 0031,  134,  161,    0,    0,,2002-03-11,  310,   54,  290, 0028,,5.0,    0,,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,
 1311,  165,  201,    0,   20,,2002-03-10,  290,  111,  270, 1409,    1,15.0,    0,    1,-0.6,    1,,,,,,,,,,,,,,,,,,,,,,,,
 2320,  130,  170,    0,    0,,2002-03-09,  190,   64,  190, 2319,    1,18.3,    0,    1,5.6,    1,,,,,,,,,    1,,,,,,,,,,,,,,,
 1529,   76,   98,    0,    0,    1,2002-03-08,   60,   52,   50, 1407,    1,10.0,    0,    1,4.4,,,,,,,,,,    1,,,,,,,,,,,,,,,
 0102,   94,  130,    0,    0,,2002-03-07,  250,   32,  240, 0057,,17.8,    0,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,
 1707,  103,  134,    0,    0,,2002-03-06,  230,   56,  220, 1713,,15.0,    0,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
 1559,  107,  139,    0,    0,,2002-03-05,  290,   61,  260, 1555,,1.7,    0,,-6.7,,,,,,,,,,,,,,,,,,,,,,,,,
 1839,  107,  134,    0,    0,,2002-03-04,  310,   73,  320, 0000,,7.2,    0,,-2.8,,,    1,,,,,,,,,,,,,,,,,,,,,,
 1919,  139,  183,    0,  213,,2002-03-03,  300,   65,  170, 0344,    1,15.6,    0,    1,7.2,    1,    1,,,,,,,,,,,,,,,,,,,,,,,
 1944,   94,  125,    0,   94,,2002-03-02,  140,   51,  130, 2357,    1,10.0,    0,    1,1.7,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1300,   98,  125,    0,    0,,2002-03-01,  250,   46,  260, 1259,,10.6,    0,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,
 0507,  143,  179,    0,    3,,2002-02-28,  300,   70,  300, 0738,,4.4,    0,,-2.8,,,    1,,,,,,,,,,,,,,,,,,,,,,
 0020,  139,  170,    0,   10,,2002-02-27,  300,   68,  270, 2332,    1,10.6,    0,    1,-1.1,    1,,    1,,,,,,,,,,,,,,,,,,,,,,
 2357,  116,  143,    0,    0,,2002-02-26,  300,   57,  290, 2359,    1,13.9,    0,    1,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
 1700,   94,  107,    0,    0,,2002-02-25,  190,   43,  190, 1659,,10.0,    0,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,
 0004,   63,   76,    0,    0,,2002-02-24,   20,   40,   10, 2357,,7.8,    0,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,
 0744,   89,  103,    0,    0,,2002-02-23,  330,   51,  320, 0742,,7.2,    0,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
 0906,  103,  130,    0,    0,,2002-02-22,  280,   58,  290, 0906,,10.0,    0,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,
 1716,   89,  107,    0,    8,    1,2002-02-21,  270,   49,  270, 1716,    1,17.2,    0,    1,8.3,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1755,  112,  134,    0,    3,,2002-02-20,  180,   50,  180, 1755,,11.7,    0,,6.7,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1637,   63,   72,    0,    0,,2002-02-19,  180,   24,  170, 1541,,11.7,    0,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
 0026,  112,  139,    0,    0,,2002-02-18,  340,   64,  330, 0010,,6.7,    0,,-0.6,,,    1,,,,,,,,,,,,,,,,,,,,,,
 1813,  130,  148,    0,    5,,2002-02-17,  320,   68,  330, 1812,,9.4,    0,,1.7,    1,,    1,,,,,,,,,,,,,,,,,,,,,,
 1605,   80,   98,    0,    0,,2002-02-16,  290,   29,  270, 1605,,13.3,    0,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,
 1037,   98,  116,    0,    0,,2002-02-15,  220,   56,  220, 1036,,9.4,    0,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
 2118,   76,   98,    0,    0,,2002-02-14,  230,   42,  230, 2118,,3.9,    0,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,
 1138,  130,  161,    0,    0,,2002-02-13,  310,   78,  320, 1137,,6.7,    0,,-4.4,,,,,,,,,,,,,,,,,,,,,,,,,
 1406,  112,  148,    0,    0,,2002-02-12,  220,   58,  230, 1405,,7.2,    0,,-4.4,,,,,,,,,,,,,,,,,,,,,,,,,
 0937,  161,  183,    0,   20,,2002-02-11,  320,   84,  320, 0937,    1,13.3,    0,    1,-3.9,    1,,,,,,,,,,,,,,,,,,,,,,,,
 2224,  125,  165,    0,   97,,2002-02-10,  190,   50,  180, 2141,    1,13.3,    0,    1,2.8,    1,,,,,,,,,,,,,,,,,,,,,,,,
 0018,   98,  125,    0,    0,,2002-02-09,  330,   41,  330, 0018,,7.8,    0,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
 2357,   94,  125,    0,    0,,2002-02-08,  330,   54,  330, 2355,,11.7,    0,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,
 2350,   63,   76,    0,    3,    1,2002-02-07,  290,   29,  300, 2349,,6.7,    0,,2.8,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1001,   80,   98,    0,    0,,2002-02-06,  320,   47,  320, 1013,,6.1,    0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
 0453,  148,  174,    0,    0,,2002-02-05,  330,   84,  330, 0453,,1.1,    0,,-6.7,,,,,,,,,,,,,,,,,,,,,,,,,
 2206,  156,  170,    0,    0,,2002-02-04,  320,   53,  320, 2206,,6.1,    0,,-3.3,,,    1,,,,,,,,,,,,,,,,,,,,,,
 1217,   94,  103,    0,    0,,2002-02-03,  210,   44,  220, 1227,,6.1,    0,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,
 0000,  170,  206,    0,    0,,2002-02-02,  310,   80,  310, 2352,,5.0,    0,,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,
 2332,  174,  219,    0,   20,,2002-02-01,  310,   62,  320, 2332,    1,13.3,    0,    1,3.3,    1,    1,,,,,,,,    1,,,,,,,,,,,,,,,
 0529,   89,  107,    0,    5,,2002-01-31,   70,   55,   70, 0509,    1,5.0,    0,    1,2.2,    1,    1,,,,,,,,,,,,,,,,,,,,,,,
 2254,   76,   94,    0,    3,,2002-01-30,   30,   45,   30, 2254,,16.7,    0,,5.0,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1352,   89,   98,    0,    0,,2002-01-29,  280,   39,  280, 1352,,20.0,    0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
 1242,   76,   94,    0,    0,,2002-01-28,  290,   39,  260, 1239,,15.6,    0,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,
 1408,   76,   98,    0,    0,,2002-01-27,  250,   33,  250, 1405,,16.1,    0,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,
 1534,   94,  107,    0,    0,,2002-01-26,  270,   54,  250, 0345,,13.3,    0,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,
 0756,  116,  148,    0,    0,,2002-01-25,  320,   67,  320, 0652,,8.9,    0,,3.9,    1,,,,,,,,,,,,,,,,,,,,,,,,
 2249,   94,  112,    0,   99,,2002-01-24,  330,   41,  340, 2248,    1,10.6,    0,    1,7.8,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1239,  112,  143,    0,    0,,2002-01-23,  220,   55,  230, 1248,    1,9.4,    0,    1,3.9,,,,,,,,,,,,,,,,,,,,,,,,,
 1236,   89,  107,    0,    0,,2002-01-22,  310,   54,  300, 0941,,8.3,    0,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,
 2011,  103,  143,    0,   38,    1,2002-01-21,  260,   42,  260, 1912,,4.4,    0,,0.0,    1,,,,,,,,,,,,,,,,,,,,,,,,
 2152,   67,   89,    8,    8,,2002-01-20,  280,   43,  280, 2151,    1,3.9,    0,    1,-2.2,,,    1,,,,,,,,,,,,,,,,,,,,,,
 0002,  103,  134,   71,   71,,2002-01-19,  330,   40,  320, 0001,    1,0.0,    0,    1,-2.8,,,    1,    1,,,,,,,,,,,,,,,,,,,,,
 1524,  116,  143,    0,    0,,2002-01-18,  290,   66,  290, 1113,,3.9,    0,,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,
 1441,  103,  130,    0,    0,,2002-01-17,  280,   53,  290, 1446,    1,8.3,    0,    1,1.1,,,    1,,,,,,,,,,,,,,,,,,,,,,
 1434,   76,   94,    0,    0,,2002-01-16,  300,   61,  300, 1355,,5.6,    0,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,
 1600,  107,  134,    0,    0,    1,2002-01-15,  310,   46,  270, 2303,    1,10.0,    0,    1,2.8,,,,,,,,,,    1,,,,,,,,,,,,,,,
 0209,   94,  116,    0,    0,,2002-01-14,  290,   44,  300, 0148,,6.1,    0,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
 1449,  170,  201,    0,    5,,2002-01-13,  280,   83,  300, 1847,,6.7,    0,,3.3,    1,,    1,,,,,,,,,,,,,,,,,,,,,,
 0246,   94,  125,    0,    0,,2002-01-12,  280,   52,  290, 0246,,7.8,    0,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,
 1610,  125,  143,    0,   61,,2002-01-11,  300,   50,  310, 2235,    1,7.8,    0,    1,5.0,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1320,   89,  116,    0,    0,,2002-01-10,  270,   38,  260, 1221,,11.1,    0,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,
 2124,   80,  107,    0,   23,,2002-01-09,  260,   55,  270, 2116,,6.1,    0,,0.0,    1,,,,,,,,,,,,,,,,,,,,,,,,
 0412,  125,  156,    0,    0,,2002-01-08,  320,   62,  330, 0411,,2.2,    0,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,
 0045,  112,  148,    5,   10,,2002-01-07,  360,   60,   10, 0032,    1,2.8,    0,    1,-2.8,,,    1,,,,,,,,,,,,,,,,,,,,,,
 2104,  125,  139,    0,  173,,2002-01-06,   50,   45,  350, 2249,    1,5.0,    0,    1,1.1,    1,    1,    1,,,,,,,,,,,,,,,,,,,,,,
 1727,   80,  107,    0,    0,,2002-01-05,  250,   52,  280, 0155,,6.1,    0,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
 1137,   89,  107,    0,    0,,2002-01-04,  310,   55,  360, 0145,,4.4,    0,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,
 2000,   63,   76,    0,    0,,2002-01-03,  340,   38,  350, 1958,,1.7,    0,,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,
 0237,  107,  139,    0,    0,,2002-01-02,  320,   58,  330, 0205,,2.8,    0,,-3.9,,,,,,,,,,,,,,,,,,,,,,,,,
 1950,  116,  139,    0,    0,,2002-01-01,  310,   66,  310, 2015,,2.2,    0,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,
 0436,   98,  130,    0,    0,,2001-12-31,  280,   68,  260, 0231,,-0.6,    0,,-5.6,,,,,,,,,,,,,,,,,,,,,,,,,
 2039,  112,  139,    0,    0,,2001-12-30,  270,   79,  270, 2115,,0.0,    0,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,
 1737,  103,  125,    0,    0,,2001-12-29,  320,   59,  300, 1734,,3.9,    0,,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,
 2141,  116,  148,    0,    0,,2001-12-28,  290,   60,  290, 2140,,5.0,    0,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,
 2015,   98,  134,    0,    0,,2001-12-27,  270,   68,  280, 1202,,1.1,    0,,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,
 2349,   80,  107,    0,    0,,2001-12-26,  300,   41,  300, 2349,,3.3,    0,,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,
 0027,   94,  116,    0,    0,,2001-12-25,  280,   50,  280, 0039,,3.3,    0,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,
 1554,  103,  134,    0,  127,,2001-12-24,  290,   51,  200, 0141,    1,10.6,    0,    1,2.2,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1806,   72,   89,    0,    3,,2001-12-23,  200,   31,  190, 1805,,9.4,    0,,0.0,    1,,,,,,,,,,,,,,,,,,,,,,,,
 0207,   80,  112,    0,    0,,2001-12-22,  330,   46,  300, 0756,,6.1,    0,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
 1632,  143,  179,    0,    0,,2001-12-21,  320,   92,  310, 1547,,5.6,    0,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
 1726,  139,  179,    0,    0,,2001-12-20,  280,   72,  300, 1502,,8.3,    0,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,
 0739,   76,  107,    0,    0,,2001-12-19,  280,   49,  280, 0237,,10.0,    0,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,
 1344,  161,  197,    0,  104,,2001-12-18,  320,   72,  320, 1344,    1,13.9,    0,    1,6.1,    1,,,,,,,,,,,,,,,,,,,,,,,,
 2318,   67,   80,    0,   69,,2001-12-17,  190,   31,  210, 1622,    1,10.6,    0,    1,3.3,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1116,   76,   89,    0,    0,,2001-12-16,  350,   38,  360, 1123,,5.0,    0,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
 0713,  143,  174,    0,    0,,2001-12-15,  310,   85,  330, 0717,,17.2,    0,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
 2326,   72,  103,    0,   36,,2001-12-14,  240,   33,  230, 2300,    1,17.2,    0,    1,10.6,    1,    1,,,,,,,,    1,,,,,,,,,,,,,,,
 1405,   72,   80,    0,   10,,2001-12-13,  250,   32,  240, 1405,    1,12.8,    0,    1,7.2,    1,    1,,,,,,,,,,,,,,,,,,,,,,,
 0550,   94,  116,    0,    0,,2001-12-12,   70,   57,   70, 0602,,9.4,    0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
 1216,   72,   76,    0,    0,,2001-12-11,   70,   37,   70, 1215,,11.1,    0,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,
 1620,   54,   63,    0,    0,,2001-12-10,  150,   19,  150, 1731,,11.1,    0,,1.7,    1,,,,,,,,,,,,,,,,,,,,,,,,
 0127,  116,  148,    0,   38,,2001-12-09,   70,   51,   70, 0127,    1,6.1,    0,    1,2.8,    1,    1,,,,,,,,,,,,,,,,,,,,,,,
 2230,  112,  130,    0,  137,,2001-12-08,   60,   53,   50, 2046,    1,9.4,    0,    1,4.4,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1858,   76,   98,    0,   15,,2001-12-07,  340,   37,  340, 1857,,16.7,    0,,10.0,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1915,   80,   98,    0,    0,,2001-12-06,  270,   48,  270, 1914,,22.2,    0,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,
 0518,   58,   76,    0,    0,,2001-12-05,  220,   25,  230, 0120,,20.6,    0,,13.3,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1454,   58,   63,    0,    0,,2001-12-04,  180,   21,  190, 1606,,17.2,    0,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,
 2248,   67,   80,    0,    0,,2001-12-03,  260,   35,  270, 2244,,13.3,    0,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
 2358,   72,   89,    0,    0,,2001-12-02,  330,   31,  330, 2358,,12.2,    0,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,
 1548,   89,  103,    0,    0,,2001-12-01,  270,   51,  270, 1548,    1,20.6,    0,    1,12.2,,,,,,,,,,,,,,,,,,,,,,,,,
 1419,  107,  130,    0,    0,    1,2001-11-30,  170,   40,  170, 1419,    1,18.9,    0,    1,13.3,    1,,,,,,,,,    1,,,,,,,,,,,,,,,
 0054,  103,  125,    0,   18,,2001-11-29,  110,   45,  120, 0057,    1,13.9,    0,    1,8.9,    1,    1,,,,,,,,    1,,,,,,,,,,,,,,,
 2330,   76,   89,    0,    0,    1,2001-11-28,   50,   31,   50, 2330,,18.3,    0,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,
 0336,   63,   80,    0,    0,,2001-11-27,   10,   30,   20, 0346,,13.3,    0,,8.9,    1,    1,,,,,,,,,,,,,,,,,,,,,,,
 1940,   58,   76,    0,    0,,2001-11-26,   20,   32,   20, 1353,    1,16.1,    0,    1,10.6,,,,,,,,,,,,,,,,,,,,,,,,,
 1229,  107,  125,    0,  147,,2001-11-25,  180,   58,  170, 1409,    1,18.9,    0,    1,13.9,    1,,,,,,,,,,,,,,,,,,,,,,,,
 0507,   80,   94,    0,   30,,2001-11-24,   60,   47,   60, 0506,    1,17.2,    0,    1,10.0,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1745,   58,   72,    0,    0,,2001-11-23,  120,   34,   70, 1147,    1,14.4,    0,    1,6.7,,,,,,,,,,,,,,,,,,,,,,,,,
 0409,   54,   58,    0,    0,,2001-11-22,  220,   27,  230, 0436,,12.8,    0,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,
 0148,   80,  107,    0,    0,,2001-11-21,  320,   41,  310, 0052,,8.9,    0,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
 0503,  134,  156,    0,   15,,2001-11-20,  300,   65,  300, 0502,,15.6,    0,,3.9,    1,,,,,,,,,,,,,,,,,,,,,,,,
 0928,   80,   98,    0,    0,    1,2001-11-19,  230,   43,  220, 0921,    1,16.1,    0,    1,7.8,,,,,,,,,,,,,,,,,,,,,,,,,
 1349,   67,   80,    0,    0,,2001-11-18,  230,   34,  230, 1258,,14.4,    0,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,
 0036,   94,  103,    0,    0,,2001-11-17,   30,   43,   60, 1000,,12.2,    0,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,
 1815,   89,  103,    0,    0,,2001-11-16,  330,   51,  340, 1826,,21.7,    0,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,
 2342,   67,   76,    0,    0,,2001-11-15,  230,   33,  230, 2347,,19.4,    0,,11.1,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1105,   72,   98,    0,    0,,2001-11-14,  250,   42,  250, 1104,,15.6,    0,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,
 2318,   63,   76,    0,    0,,2001-11-13,  230,   33,  230, 2317,,12.2,    0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
 1348,  116,  139,    0,    0,,2001-11-12,  320,   61,  320, 1345,,9.4,    0,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
 0945,  130,  148,    0,    0,,2001-11-11,  320,   73,  330, 0946,,13.3,    0,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,
 1437,   72,   94,    0,    0,,2001-11-10,  230,   43,  220, 1405,,16.1,    0,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,
 0700,  156,  183,    0,    0,,2001-11-09,  330,   72,  320, 0452,,13.9,    0,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,
 1622,   80,   94,    0,    0,,2001-11-08,  170,   38,  180, 1643,,13.9,    0,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,
 1130,  134,  148,    0,    0,,2001-11-07,  310,   75,  340, 1329,,17.2,    0,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,
 2221,  139,  165,    0,    0,,2001-11-06,  320,   82,  320, 2224,,13.3,    0,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,
 1445,  148,  179,    0,    0,,2001-11-05,  320,   88,  320, 1444,,10.0,    0,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,
 2208,  130,  161,    0,    0,,2001-11-04,  320,   44,  330, 2209,,16.7,    0,,9.4,    1,,,,,,,,,,,,,,,,,,,,,,,,
 2012,   72,   94,    0,   20,,2001-11-03,  340,   42,  230, 0004,,20.6,    0,,13.3,    1,,,,,,,,,,,,,,,,,,,,,,,,
 2220,   76,   98,    0,    0,    1,2001-11-02,  210,   49,  200, 1826,    1,24.4,    0,    1,12.8,,,,,,,,,,,,,,,,,,,,,,,,,
 1422,   76,   94,    0,    0,,2001-11-01,  190,   40,  190, 1422,,18.9,    0,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,
 1955,   76,   89,    0,    0,,2001-10-31,  210,   41,  210, 1955,,14.4,    0,,6.1,    1,,,,,,,,,,,,,,,,,,,,,,,,
 2147,   67,   80,    0,    0,,2001-10-30,   30,   39,   10, 1042,,16.1,    0,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,
 1742,   72,   80,    0,    0,,2001-10-29,  270,   32,  270, 1915,,15.0,    0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
 1250,   80,  103,    0,    0,,2001-10-28,   10,   47,   10, 1217,,11.1,    0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
 1739,  116,  156,    0,    0,,2001-10-27,  330,   73,  260, 0019,,11.1,    0,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,
 1236,  134,  165,    0,    0,,2001-10-26,  270,   82,  270, 1235,,15.6,    0,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,
 1425,  134,  179,    0,    0,,2001-10-25,  270,   67,  260, 1424,    1,25.6,    0,    1,15.6,,,,,,,,,,,,,,,,,,,,,,,,,
 1714,   58,   80,    0,    0,,2001-10-24,  170,   34,  180, 1301,    1,26.7,    0,    1,17.8,,,,,,,,,,,,,,,,,,,,,,,,,
 1711,   89,  107,    0,    0,    1,2001-10-23,  180,   44,  160, 1710,    1,19.4,    0,    1,13.9,,,,,,,,,,    1,,,,,,,,,,,,,,,
 0018,   67,   80,    0,    0,    1,2001-10-22,  220,   32,  230, 0016,    1,21.7,    0,    1,15.6,,,,,,,,,,,,,,,,,,,,,,,,,
 1709,   94,  112,    0,    0,,2001-10-21,  190,   46,  190, 1729,,21.7,    0,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,
 1634,   67,   80,    0,    0,,2001-10-20,  270,   32,  290, 1629,,21.7,    0,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,
 1624,   80,   98,    0,    0,,2001-10-19,  180,   41,  180, 1624,,17.2,    0,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,
 0030,  103,  125,    0,    0,,2001-10-18,  290,   51,  290, 0030,,14.4,    0,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,
 2328,  134,  170,    0,    0,    1,2001-10-17,  310,   86,  280, 1613,,15.0,    0,,8.9,    1,,,,,,,,,,,,,,,,,,,,,,,,
 2206,  161,  201,    0,    8,,2001-10-16,  290,   47,  290, 2205,,20.6,    0,,11.1,    1,,,,,,,,,,,,,,,,,,,,,,,,
 0327,  134,  156,    0,   56,,2001-10-15,  310,   56,  170, 0138,    1,21.1,    0,    1,15.6,    1,,,,,,,,,,,,,,,,,,,,,,,,
 2354,   76,  107,    0,   18,,2001-10-14,  150,   48,  160, 2354,,20.0,    0,,14.4,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1842,   58,   67,    0,    0,,2001-10-13,  140,   29,  160, 1550,,23.9,    0,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,
 1535,   67,   76,    0,    0,,2001-10-12,  170,   29,  240, 1254,,25.0,    0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
 1552,   76,   89,    0,    0,,2001-10-11,  180,   45,  180, 1551,,23.3,    0,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,
 1146,   72,   98,    0,    0,,2001-10-10,  240,   44,  260, 1040,,21.1,    0,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,
 1545,   72,   98,    0,    0,,2001-10-09,  190,   33,  190, 1544,,16.1,    0,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,
 1232,  103,  130,    0,    0,,2001-10-08,  320,   63,  310, 1046,,12.2,    0,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
 1442,  134,  156,    0,    0,,2001-10-07,  310,   75,  320, 1442,,13.9,    0,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,
 1034,  134,  165,    0,   20,,2001-10-06,  320,   76,  300, 0940,    1,21.7,    0,    1,12.2,    1,,,,,,,,,,,,,,,,,,,,,,,,
 2358,   80,  103,    0,    0,    1,2001-10-05,  200,   47,  200, 2356,,27.2,    0,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,
 1446,   94,  107,    0,    0,    1,2001-10-04,  270,   43,  250, 1509,,27.8,    0,,18.3,,,,,,,,,,,,,,,,,,,,,,,,,
 1440,   76,   94,    0,    0,    1,2001-10-03,  230,   37,  250, 1452,,27.8,    0,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,
 1610,   67,   80,    0,    0,,2001-10-02,  280,   27,  280, 1442,,24.4,    0,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,
 1440,   58,   63,    0,   23,,2001-10-01,  320,   42,  300, 1535,,15.6,    0,,9.4,    1,,,,,,,,,,,,,,,,,,,,,,,,
 2018,  107,  143,    0,   89,,2001-09-30,   30,   76,   20, 2018,,13.3,    0,,11.1,    1,,,,,,,,,,,,,,,,,,,,,,,,
 2141,  134,  156,    0,    0,,2001-09-29,   50,   70,   50, 2140,,17.8,    0,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,
 2325,   72,   89,    0,    0,,2001-09-28,   20,   40,   30, 1638,,17.8,    0,,11.7,    1,,,,,,,,,,,,,,,,,,,,,,,,
 1449,   72,   98,    0,    0,,2001-09-27,  290,   42,  270, 1425,,18.9,    0,,12.8,,,,,,,,,,,,,,,,,,,,,,,,,
 1412,   89,  107,    0,    0,,2001-09-26,  280,   49,  280, 1509,,17.8,    0,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,
 0142,  134,  174,    0,  122,,2001-09-25,  170,   56,  160, 0114,    1,23.3,    0,    1,15.0,    1,,,,,,,,,,,,,,,,,,,,,,,,
 2354,  107,  130,    0,    5,    1,2001-09-24,  160,   56,  160, 2356,    1,24.4,    0,    1,20.6,    1,,,,,,,,,,,,,,,,,,,,,,,,
 0931,   58,   67,    0,    0,,2001-09-23,   60,   32,   80, 0948,    1,25.6,    0,    1,18.3,,,,,,,,,,,,,,,,,,,,,,,,,
